,country,article_name,revision_id,article_quality,population
43376,Australia,Yvette Berry,805234310,C,24.1
43377,Australia,Martin Basedow,805252877,Start,24.1
43378,Australia,John Stopp,805253801,Stub,24.1
43379,Australia,Henry Gilbert Smith,805259988,Stub,24.1
43380,Australia,Miranda Gibson,805260781,Start,24.1
43381,Australia,Theodor Scherk,805359101,Stub,24.1
43382,Australia,Charles Eady,805483911,Start,24.1
43383,Australia,"Richard Jones (New South Wales politician, born 1843)",805591826,Stub,24.1
43384,Australia,Joh Bjelke-Petersen,805672234,B,24.1
43385,Australia,Elise Archer,805682948,Start,24.1
43386,Australia,Judy Gamin,805699102,Start,24.1
43387,Australia,Marie Bashir,805729953,GA,24.1
43388,Australia,Rosalie Woodruff,805767866,Start,24.1
43389,Australia,"James McLachlan, Sr.",805829718,Stub,24.1
43390,Australia,List of LGBTI holders of political offices in Australia,805867726,Start,24.1
43391,Australia,Giz Watson,805872403,C,24.1
43392,Australia,William Sawers,805923538,Stub,24.1
43393,Australia,Shelley Hancock,805976288,C,24.1
43394,Australia,Malcolm Fraser,805999716,FA,24.1
43395,Australia,Chris Watson,806001229,GA,24.1
43396,Australia,Julia Gillard,806007058,FA,24.1
43397,Australia,Maurice Rioli,806018412,C,24.1
43398,Australia,Edith Cowan,806030654,C,24.1
43399,Australia,Robert Martin (anti-war activist),806045399,Stub,24.1
43400,Australia,Neil Young (judge),806141216,Start,24.1
43401,Australia,Maurie Sheehy,806163889,Start,24.1
43402,Australia,Jerry Dolan,806165490,Start,24.1
43403,Australia,Ross Hutchinson,806165505,C,24.1
43404,Australia,Jill Hennessy (politician),806165942,Start,24.1
43405,Australia,Leslie Williams (politician),806174039,Start,24.1
43406,Australia,Bob Hawke,806174171,C,24.1
43407,Australia,Paul Keating,806179081,B,24.1
43408,Australia,Arthur Cutts,806238835,Stub,24.1
43409,Australia,Amelia Best,806259350,Stub,24.1
43410,Australia,Dawn Fraser,806307016,C,24.1
43411,Australia,Patrick Mooney (Australian politician),806332432,Stub,24.1
43412,Australia,Lilian Fowler,806332967,GA,24.1
43413,Australia,Alex Darling,806347492,Stub,24.1
43414,Australia,David Campbell (Australian politician),806347508,GA,24.1
43415,Australia,Frank Arkell,806347521,Start,24.1
43416,Australia,John Jennings (Australian politician),806348058,Stub,24.1
43417,Australia,Hyman Goldstein (politician),806348082,Start,24.1
43418,Australia,Alfred Reid (politician),806348531,Start,24.1
43419,Australia,Dick Dein,806348552,Stub,24.1
43420,Australia,Fred Nile,806424695,C,24.1
43421,Australia,Michael Coutts-Trotter,806435492,Start,24.1
43422,Australia,Bill Hodgman,806552890,Stub,24.1
43423,Australia,Alex McTaggart,806569080,Start,24.1
43424,Australia,Stirling Griff,806570729,Start,24.1
43425,Australia,Skye Kakoschke-Moore,806601652,Start,24.1
43426,Australia,Martin McKenna (politician),806625173,Start,24.1
43427,Australia,Pauline Hanson,806629826,B,24.1
43428,Australia,Edward Terry (Australian politician),806635491,Stub,24.1
43429,Australia,Henry Rooke,806692463,Start,24.1
43430,Australia,Trevor Pyman,806721522,Start,24.1
43431,Australia,Greg Wilcock,806747811,Stub,24.1
43432,Australia,Hubert Opperman,806753946,GA,24.1
43433,Australia,Francis Clarke,806776222,Start,24.1
43434,Australia,Samantha Ratnam,806777250,C,24.1
43435,Australia,Template:Prime Ministers of Australia,806799996,Stub,24.1
43436,Australia,Tony Abbott,806813016,GA,24.1
43437,Australia,Trevor Sprigg,806815069,Start,24.1
43438,Australia,Sandra Kanck,806818049,C,24.1
43439,Australia,Sue Ellery,806818397,Start,24.1
43440,Australia,Aaron Stonehouse,806904526,Start,24.1
43441,Australia,Robert Menzies,806998653,B,24.1
43442,Australia,John Gorton,806998805,GA,24.1
43443,Australia,John McEwen,806999198,C,24.1
43444,Australia,Arthur Fadden,806999392,C,24.1
43445,Australia,John Curtin,806999606,FA,24.1
43446,Australia,Stanley Bruce,806999753,FA,24.1
43447,Australia,Andrew Fisher,806999950,GA,24.1
43448,Australia,Frank Forde,807000038,C,24.1
43449,Australia,Ben Chifley,807000149,GA,24.1
43450,Australia,William McMahon,807000274,GA,24.1
43451,Australia,Edmund Barton,807000784,GA,24.1
43452,Australia,George Reid,807001015,FA,24.1
43453,Australia,Joseph Lyons,807001460,C,24.1
43454,Australia,Linda Burney,807004571,C,24.1
43455,Australia,National Party of Australia – Victoria,807015873,Start,24.1
43456,Australia,Harold Holt,807058981,FA,24.1
43457,Australia,Zara Bate,807059345,C,24.1
43458,Australia,Kevin Rudd,807117922,FA,24.1
43459,Australia,Kelly Vincent,807134315,Start,24.1
43460,Australia,Alfred Deakin,807139522,GA,24.1
43461,Australia,Annastacia Palaszczuk,807140894,C,24.1
43462,Australia,Cyril Cameron,807140965,Start,24.1
43463,Australia,Nova Peris,807150766,C,24.1
43464,Australia,Ros Bates,807151188,GA,24.1
43465,Australia,Janet Rice,807187914,C,24.1
43466,Australia,Gough Whitlam,807195226,FA,24.1
43467,Australia,James Scullin,807195799,FA,24.1
43468,Australia,Anthony Albanese,807232068,GA,24.1
43469,Australia,Brian Davison (cricketer),807253065,Start,24.1
43470,Australia,Bob Brown,807286931,C,24.1
43471,Australia,Patricia Petersen,807289537,C,24.1
43472,Australia,Sam Loxton,807292621,FA,24.1
43473,Australia,Ian Tuxworth,807301833,Start,24.1
43474,Australia,Katy Gallagher,807321319,C,24.1
43475,Australia,Billy Hughes,807336643,C,24.1
43476,Australia,Peter Hall (politician),807366229,C,24.1
43477,Australia,Penny Wong,807367907,C,24.1
43478,Australia,Cory Bernardi,807369142,C,24.1
43479,Australia,Malcolm Turnbull,807439700,GA,24.1
43480,Australia,"D'Arcy Wentworth, Jr.",807454234,Stub,24.1
43481,Australia,Hajnal Ban,807458231,C,24.1
43482,Australia,William Hill (New South Wales politician),807464810,Stub,24.1
43483,Australia,Peter Symon,807465826,Stub,24.1
43484,Australia,Don Chipp,807476693,C,24.1
43485,Australia,Greg Wilton,807477468,Start,24.1
43486,Federated States of Micronesia,Ritis Heldart,719156587,Stub,0.1
43487,Federated States of Micronesia,Alik L. Alik,719158405,Start,0.1
43488,Federated States of Micronesia,Template:MicronesiaVicePresidents,719158427,Stub,0.1
43489,Federated States of Micronesia,Strik Yoma,719562406,Stub,0.1
43490,Federated States of Micronesia,Robert Ruecho,720706287,Start,0.1
43491,Federated States of Micronesia,Gerson Jackson,720706424,Start,0.1
43492,Federated States of Micronesia,Redley A. Killion,724635347,Stub,0.1
43493,Federated States of Micronesia,Robert Weilbacher,726260249,Start,0.1
43494,Federated States of Micronesia,Jacob Nena,730909165,Stub,0.1
43495,Federated States of Micronesia,Gideon Doone,743585747,Stub,0.1
43496,Federated States of Micronesia,Hiroshi Ismael,749403889,Start,0.1
43497,Federated States of Micronesia,Petrus Tun,754709438,Stub,0.1
43498,Federated States of Micronesia,Erhart Aten,756589990,Stub,0.1
43499,Federated States of Micronesia,Yosiwo George,764996208,Stub,0.1
43500,Federated States of Micronesia,Governor of Chuuk,771886957,Stub,0.1
43501,Federated States of Micronesia,Governor of Kosrae,771888569,Stub,0.1
43502,Federated States of Micronesia,Governor of Pohnpei,771889484,Stub,0.1
43503,Federated States of Micronesia,Lyndon Jackson,772047331,Start,0.1
43504,Federated States of Micronesia,John Haglelgam,777046972,Start,0.1
43505,Federated States of Micronesia,Manny Mori,780231235,C,0.1
43506,Federated States of Micronesia,Leo Falcam,780270843,Stub,0.1
43507,Federated States of Micronesia,President of the Federated States of Micronesia,782714295,Stub,0.1
43508,Federated States of Micronesia,Masao Nakayama,788016081,Start,0.1
43509,Federated States of Micronesia,Sebastian Anefal,788031793,Start,0.1
43510,Federated States of Micronesia,Template:MicronesiaPresidents,788726081,Stub,0.1
43511,Federated States of Micronesia,Andon Amaraich,792533603,Start,0.1
43512,Federated States of Micronesia,Bailey Olter,792536899,Stub,0.1
43513,Federated States of Micronesia,Carmen Mutnguy Tun,794417927,Stub,0.1
43514,Federated States of Micronesia,Iris Falcam,797278130,Start,0.1
43515,Federated States of Micronesia,Joseph Urusemal,798854787,Start,0.1
43516,Federated States of Micronesia,Marcelo Peterson,805747378,Stub,0.1
43517,Federated States of Micronesia,John Ehsa,805747454,Stub,0.1
43518,Federated States of Micronesia,Peter M. Christian,805747611,Stub,0.1
43519,Federated States of Micronesia,Ansito Walter,805747681,Start,0.1
43520,Federated States of Micronesia,Wesly Simina,805747734,Start,0.1
43521,Federated States of Micronesia,Vice President of the Federated States of Micronesia,805963339,Stub,0.1
43522,Federated States of Micronesia,Governor of Yap,806418980,Stub,0.1
43523,Federated States of Micronesia,Tosiwo Nakayama,807262809,Stub,0.1
43524,Fiji,Template:Fiji-politician-stub,391863617,Stub,0.9
43525,Fiji,Bijai Prasad,676661990,Stub,0.9
43526,Fiji,Asesela Sadole,676841743,Stub,0.9
43527,Fiji,Osea Gavidi,679873929,Start,0.9
43528,Fiji,Navin Patel,696350624,Stub,0.9
43529,Fiji,Josefa Dimuri,704914179,Start,0.9
43530,Fiji,Niko Nawaikula,705212313,Start,0.9
43531,Fiji,Injimo Managreve,705254033,Stub,0.9
43532,Fiji,Mick Beddoes,705433513,C,0.9
43533,Fiji,Antonio Tanaburenisau,705585115,Start,0.9
43534,Fiji,Sela Nanovo,705765669,Stub,0.9
43535,Fiji,Taito Waqavakatoga,705765780,Stub,0.9
43536,Fiji,Atu Emberson Bain,706255894,Start,0.9
43537,Fiji,Ted Young,706293779,Stub,0.9
43538,Fiji,Jone Kubuabola,706360979,Stub,0.9
43539,Fiji,Tomasi Vuetilovoni,706396700,Stub,0.9
43540,Fiji,Pita Nacuva,706396761,Start,0.9
43541,Fiji,Ilaitia Tuisese,706396894,Stub,0.9
43542,Fiji,Solomone Naivalu,706397010,Stub,0.9
43543,Fiji,Savenaca Draunidalo,706397098,Start,0.9
43544,Fiji,Isireli Leweniqila,706397118,Stub,0.9
43545,Fiji,Joji Banuve,706397696,Stub,0.9
43546,Fiji,Isireli Tuvuki,706397739,Start,0.9
43547,Fiji,Losena Salabula,706397835,Stub,0.9
43548,Fiji,Mitieli Bulanauca,706401427,Start,0.9
43549,Fiji,Talemo Ratakele,706404201,Stub,0.9
43550,Fiji,Joketani Cokanasiga,706404233,Start,0.9
43551,Fiji,Semi Seruvakula,706404417,Stub,0.9
43552,Fiji,Manasa Tugia,706419886,Start,0.9
43553,Fiji,Naomi Matanitobua,706461374,Stub,0.9
43554,Fiji,Ema Druavesi,706470488,Stub,0.9
43555,Fiji,Joeli Nabuka,706487755,Stub,0.9
43556,Fiji,Josateki Vula,706487935,Stub,0.9
43557,Fiji,Jonetani Kaukimoce,706488173,Stub,0.9
43558,Fiji,Narendra Arjun,706686405,Stub,0.9
43559,Fiji,Daniel Urai Manufolau,706804103,Stub,0.9
43560,Fiji,Peniasi Silatolu,706804335,Stub,0.9
43561,Fiji,Manoa Dobui,706804349,Stub,0.9
43562,Fiji,Mohammed Tahir,706810631,Stub,0.9
43563,Fiji,Kamlesh Arya,706810694,Start,0.9
43564,Fiji,Amjad Ali (politician),706810770,Stub,0.9
43565,Fiji,Pratap Chand,706810784,Start,0.9
43566,Fiji,Surendra Lal,706810952,Stub,0.9
43567,Fiji,Vyas Deo Sharma,706811149,Stub,0.9
43568,Fiji,Paula Lacawai,706856245,Stub,0.9
43569,Fiji,Kinijoji Maivalili,706856376,Stub,0.9
43570,Fiji,Viliame Navoka,706856464,Stub,0.9
43571,Fiji,Kiniviliame Taukeinikoro,706856522,Stub,0.9
43572,Fiji,Felix Anthony,706856829,Start,0.9
43573,Fiji,Mohammed Afzal Khan,706856853,Stub,0.9
43574,Fiji,Gagaj Maraf Solomone,706856887,Stub,0.9
43575,Fiji,Sairusi Nagagavoka,706937070,Start,0.9
43576,Fiji,Damodran Nair,706956487,Stub,0.9
43577,Fiji,Gyani Nand,706956550,Stub,0.9
43578,Fiji,Krishna Prasad,706956575,Stub,0.9
43579,Fiji,Aisea Katonivere,707032515,Stub,0.9
43580,Fiji,Tevita Vakalalabure,707864289,Start,0.9
43581,Fiji,Jain Kumar,710300680,Stub,0.9
43582,Fiji,J. B. Tularam,710648971,Stub,0.9
43583,Fiji,Said Hasan,710649880,Stub,0.9
43584,Fiji,M. S. Buksh,710650020,Start,0.9
43585,Fiji,A. R. Manu,710656147,Stub,0.9
43586,Fiji,M. T. Khan,710670253,Stub,0.9
43587,Fiji,Ujagar Singh,710670533,Stub,0.9
43588,Fiji,Kamlesh Reddy,710954225,Stub,0.9
43589,Fiji,Narendra Kumar Padarath,710954270,Stub,0.9
43590,Fiji,Vijay Nair,710961938,Stub,0.9
43591,Fiji,Sachida Nand Sharma,710962188,Stub,0.9
43592,Fiji,Chandra Singh,710962198,Stub,0.9
43593,Fiji,Lavenia Padarath,710962215,Stub,0.9
43594,Fiji,Tom Ricketts (Fiji politician),710962243,Stub,0.9
43595,Fiji,Ami Chand,711160096,Stub,0.9
43596,Fiji,Muthu Swamy,711160193,Stub,0.9
43597,Fiji,Mohammed Latif Subedar,711160287,Stub,0.9
43598,Fiji,Giyannedra Prasad,711160441,Stub,0.9
43599,Fiji,Deo Narain,711160540,Stub,0.9
43600,Fiji,Anup Kumar (politician),711160623,Stub,0.9
43601,Fiji,Krishna Chand Sharma,711160631,Stub,0.9
43602,Fiji,Vinod Maharaj,711160676,Stub,0.9
43603,Fiji,Suruj Mati Nand,711304111,Stub,0.9
43604,Fiji,John Ali,711304260,Stub,0.9
43605,Fiji,Nareish Kumar,711304578,Stub,0.9
43606,Fiji,Pradhuman Raniga,711305614,Stub,0.9
43607,Fiji,Shree Ramlu,711326916,Stub,0.9
43608,Fiji,Pramod Chand,711333035,Start,0.9
43609,Fiji,Satish Chandra Gulabdas,711333743,Stub,0.9
43610,Fiji,K. R. Latchan,711380931,Stub,0.9
43611,Fiji,Govind Swamy,711409520,Stub,0.9
43612,Fiji,Mahendra Chand Vinod,711463855,Stub,0.9
43613,Fiji,Samresan Pillay,711464121,Stub,0.9
43614,Fiji,Vinubhai Patel,711516930,Stub,0.9
43615,Fiji,Jone Navakamocea,711852099,Stub,0.9
43616,Fiji,Jainendra Kumar (Fiji),711852222,Stub,0.9
43617,Fiji,Tevita Vuibau,711853668,Stub,0.9
43618,Fiji,Hafiz Khan,712314787,Stub,0.9
43619,Fiji,Iliesa Duvuloco,716486190,Stub,0.9
43620,Fiji,Metuisela Mua,716762871,Start,0.9
43621,Fiji,Manu Korovulavula,716901842,Start,0.9
43622,Fiji,Sivia Qoro,717461887,Stub,0.9
43623,Fiji,Manoa Rasigatale,717479999,Stub,0.9
43624,Fiji,Josaia Waqabaca,717886992,Start,0.9
43625,Fiji,Apisai Naevo,719398826,Stub,0.9
43626,Fiji,Bernadette Ganilau,723132283,Start,0.9
43627,Fiji,Keni Dakuidreketi,723873477,Stub,0.9
43628,Fiji,Kinijioji Vakawaletabua,723873484,Stub,0.9
43629,Fiji,Nelson Delailomaloma,723873508,Stub,0.9
43630,Fiji,Tulsi Ram Khelwan,723873530,Stub,0.9
43631,Fiji,Neil Sharma,724625467,Start,0.9
43632,Fiji,Semi Koroilavesau,724837476,Stub,0.9
43633,Fiji,Viliame Gavoka,725577590,Start,0.9
43634,Fiji,Mosese Bulitavu,728077653,Stub,0.9
43635,Fiji,Harish Sharma,728895476,Start,0.9
43636,Fiji,Josaia Tavaiqia,729459319,Stub,0.9
43637,Fiji,Kolinio Rokotuinaceva,737650154,Start,0.9
43638,Fiji,Inoke Kubuabola,738664693,Start,0.9
43639,Fiji,Atunaisa Kaloumaira,739114989,Stub,0.9
43640,Fiji,Isaia Gonewai,739114994,Stub,0.9
43641,Fiji,Eminoni Ranacovu,739114999,Stub,0.9
43642,Fiji,Matareti Sarasau,739115008,Stub,0.9
43643,Fiji,Ram Sharan,739265149,Stub,0.9
43644,Fiji,Hector Hatch,739657692,Stub,0.9
43645,Fiji,Timoci Natuva,741059494,Start,0.9
43646,Fiji,Howard Politini Jnr,741060825,Stub,0.9
43647,Fiji,Saula Telawa,742136878,Start,0.9
43648,Fiji,David Ariu Christopher,744295688,Stub,0.9
43649,Fiji,Pio Wong,744589905,Stub,0.9
43650,Fiji,Tomasi Sauqaqa,745263019,Stub,0.9
43651,Fiji,Viliame Cavubati,745280526,Stub,0.9
43652,Fiji,Epeli Niudamu,746877020,Stub,0.9
43653,Fiji,Irami Matairavula,746914826,Stub,0.9
43654,Fiji,Vinod Patel,747732323,Stub,0.9
43655,Fiji,Suliano Matanitobua,747745614,Start,0.9
43656,Fiji,Asaeli Masilaca,749559815,Stub,0.9
43657,Fiji,Vijay Singh (politician),749954361,Stub,0.9
43658,Fiji,Governor-General of Fiji,753444349,Stub,0.9
43659,Fiji,Losalini Raravuya Dovi,757105976,Start,0.9
43660,Fiji,Tupou Draunidalo,757106099,Start,0.9
43661,Fiji,Salote Radrodro,757106431,Start,0.9
43662,Fiji,Senimili Dyer,757617194,Stub,0.9
43663,Fiji,Veena Bhatnagar,757618445,Stub,0.9
43664,Fiji,Mirza Namrud Buksh,761194675,Stub,0.9
43665,Fiji,Noor Dean,762223313,Start,0.9
43666,Fiji,Solomone Bauserau,762425953,Stub,0.9
43667,Fiji,C. P. Singh,763881816,Stub,0.9
43668,Fiji,Irene Jai Narayan,766910753,Start,0.9
43669,Fiji,Tomasi Kanailagi,769242566,Stub,0.9
43670,Fiji,Netani Sukanaivalu,770204300,Stub,0.9
43671,Fiji,Anand Babla,773445996,Stub,0.9
43672,Fiji,Inoke Takiveikata (Vice-President),774866807,Stub,0.9
43673,Fiji,James Shri Krishna,776011875,Stub,0.9
43674,Fiji,Gyan Singh (Fijian politician),776063429,Stub,0.9
43675,Fiji,Jilila Kumar,776648998,Stub,0.9
43676,Fiji,Joeli Cawaki,776849733,Stub,0.9
43677,Fiji,Jone Usamate,777406203,Start,0.9
43678,Fiji,Jonetani Galuinadi,777409961,Stub,0.9
43679,Fiji,Sydney Burt,777974665,Stub,0.9
43680,Fiji,List of heads of state of Fiji,778663767,Start,0.9
43681,Fiji,Raman Pratap Singh,779808899,Stub,0.9
43682,Fiji,List of Fijian politicians,780015057,B,0.9
43683,Fiji,Emasi Qovu,780015486,Start,0.9
43684,Fiji,Lorna Eden,782304975,Stub,0.9
43685,Fiji,Prem Singh,782654098,Stub,0.9
43686,Fiji,Rosy Akbar,783092170,Stub,0.9
43687,Fiji,Perumal Mupnar,783319021,Stub,0.9
43688,Fiji,Mereseini Vuniwaqa,784496062,Start,0.9
43689,Fiji,President of Fiji,785004051,C,0.9
43690,Fiji,Taufa Vakatale,786027998,Start,0.9
43691,Fiji,A. H. Sahu Khan,787138436,Stub,0.9
43692,Fiji,Abdul Lateef (Fijian lawyer),787398498,Stub,0.9
43693,Fiji,Paul Manueli,787458634,Start,0.9
43694,Fiji,Azim Hussein,790312879,Stub,0.9
43695,Fiji,Finau Tabakaucoro,790776904,Start,0.9
43696,Fiji,Berenado Vunibobo,791241985,Start,0.9
43697,Fiji,Sidiq Koya,791586580,C,0.9
43698,Fiji,Brij Lal,792323975,Stub,0.9
43699,Fiji,Roshika Deo,793353221,C,0.9
43700,Fiji,Ram Jati Singh,796276957,Stub,0.9
43701,Fiji,A. D. Patel,796568339,B,0.9
43702,Fiji,James Madhavan,796659157,Start,0.9
43703,Fiji,Ahmed Bhamji,796973951,Stub,0.9
43704,Fiji,Samuela Vunivalu,797068386,Start,0.9
43705,Fiji,Parveen Bala,798795686,Start,0.9
43706,Fiji,Teimumu Kepa,799147526,C,0.9
43707,Fiji,Jiko Luveni,799752655,Start,0.9
43708,Fiji,Dewan Chand,799778332,Stub,0.9
43709,Fiji,Sanjeet Chand Maharaj,800072207,Stub,0.9
43710,Fiji,Vijay Chand,801119127,Stub,0.9
43711,Fiji,Mahendra Chaudhry,802359593,C,0.9
43712,Fiji,Faiyaz Koya,802688357,Stub,0.9
43713,Fiji,Adi Laufitu Malani,804340237,Start,0.9
43714,Fiji,Manilal Doctor,805654560,C,0.9
43715,Fiji,Kamisese Mara,806127189,Start,0.9
43716,Fiji,Penaia Kadavulevu,806214125,Stub,0.9
43717,Fiji,Litia Cakobau,806217920,Stub,0.9
43718,Fiji,Samanunu Cakobau-Talakuli,806218197,Start,0.9
43719,Fiji,"George Cakobau, Jr.",806219038,Stub,0.9
43720,Fiji,Biman Prasad,806338886,Start,0.9
43721,Fiji,Jai Ram Reddy,806478058,C,0.9
43722,Fiji,Elizabeth II,807479170,FA,0.9
43723,Kiribati,Mote Terukaio,692502721,Stub,0.1
43724,Kiribati,Tekiau Aretaateta,692502986,Stub,0.1
43725,Kiribati,Template:KiribatiPresidents,710165810,Stub,0.1
43726,Kiribati,Tion Otang,716829027,Stub,0.1
43727,Kiribati,Tetaua Taitai,721129943,Stub,0.1
43728,Kiribati,Nei Meme,723626706,Stub,0.1
43729,Kiribati,Matiota Kairo,725657037,Stub,0.1
43730,Kiribati,Tetaake Kwong,725657068,Stub,0.1
43731,Kiribati,Kirata Temamaka,725657080,Stub,0.1
43732,Kiribati,Paulo Vanualailai,725657098,Stub,0.1
43733,Kiribati,Template:KiribatiVice-Presidents,729571529,Stub,0.1
43734,Kiribati,Tewareka Tentoa,729571563,Stub,0.1
43735,Kiribati,Teburoro Tito,744009008,Stub,0.1
43736,Kiribati,Tekiree Tamuera,745332249,Stub,0.1
43737,Kiribati,Beniamina Tinga,747009561,Stub,0.1
43738,Kiribati,Tekarei Russell,757618256,Stub,0.1
43739,Kiribati,Ieremia Tabai,770878318,Start,0.1
43740,Kiribati,Rimeta Beniamina,771918971,Stub,0.1
43741,Kiribati,Taneti Mamau,773072577,Stub,0.1
43742,Kiribati,Tebao Awerika,783114196,Stub,0.1
43743,Kiribati,Harry Tong,787316100,Start,0.1
43744,Kiribati,Abureti Takaio,787476356,Stub,0.1
43745,Kiribati,Taomati Iuta,788579974,C,0.1
43746,Kiribati,President of Kiribati,791559101,Start,0.1
43747,Kiribati,Teuea Toatu,794641726,Stub,0.1
43748,Kiribati,Kourabi Nenem,795293070,Stub,0.1
43749,Kiribati,Anote Tong,797765387,C,0.1
43750,Kiribati,Teatao Teannaki,798122765,Start,0.1
43751,Kiribati,Ata Teaotai,800562707,Stub,0.1
43752,Kiribati,Tembinok',800773373,C,0.1
43753,Kiribati,Vice-President of Kiribati,803811435,Stub,0.1
43754,Kiribati,Teima Onorio,803811488,Start,0.1
43755,Marshall Islands,Michael Konelios,680614363,Stub,0.06
43756,Marshall Islands,Remios Hermios,706592529,Stub,0.06
43757,Marshall Islands,Posesi Bloomfield,716621686,Stub,0.06
43758,Marshall Islands,Phillip H. Muller,717035773,Stub,0.06
43759,Marshall Islands,Kataejar Jibas,717631269,Start,0.06
43760,Marshall Islands,Kunio Lemari,740523077,Stub,0.06
43761,Marshall Islands,Alvin Jacklick,744736389,Stub,0.06
43762,Marshall Islands,Hiroshi V. Yamamura,745618670,Stub,0.06
43763,Marshall Islands,Rien Morris,745788689,Stub,0.06
43764,Marshall Islands,Atlan Anien,752008654,Stub,0.06
43765,Marshall Islands,Thomas Heine,756764144,Stub,0.06
43766,Marshall Islands,Atama Zedkaia,757106626,Start,0.06
43767,Marshall Islands,Wayne L. Kidwell,764967968,C,0.06
43768,Marshall Islands,Kessai Note,767156021,Start,0.06
43769,Marshall Islands,Jeton Anjain,776613791,Start,0.06
43770,Marshall Islands,Jurelang Zedkaia,777856006,C,0.06
43771,Marshall Islands,Casten Nemra,785765823,Start,0.06
43772,Marshall Islands,Amata Kabua,786173798,Start,0.06
43773,Marshall Islands,Kabua the Great,787454161,Stub,0.06
43774,Marshall Islands,Hilda Heine,787815985,C,0.06
43775,Marshall Islands,Litokwa Tomeing,788013617,C,0.06
43776,Marshall Islands,Iroijlaplap,789390375,Stub,0.06
43777,Marshall Islands,James Matayoshi,792598129,Start,0.06
43778,Marshall Islands,Dennis Momotaro,792599532,Stub,0.06
43779,Marshall Islands,Imata Kabua,793667330,Stub,0.06
43780,Marshall Islands,Wilbur Heine,794611072,Stub,0.06
43781,Marshall Islands,Christopher Loeak,794611240,C,0.06
43782,Marshall Islands,Gerald Zackios,794611293,Stub,0.06
43783,Marshall Islands,Ruben Zackhras,796723126,Start,0.06
43784,Marshall Islands,Anjua Loeak,797879430,Start,0.06
43785,Marshall Islands,Kenneth Kedi,798520119,Stub,0.06
43786,Marshall Islands,Mattlan Zackhras,799374355,Stub,0.06
43787,Marshall Islands,Minister in Assistance to the President of Marshall Islands,801754175,Stub,0.06
43788,Marshall Islands,David Kabua,802628095,Stub,0.06
43789,Marshall Islands,Lijon Eknilang,803564120,Start,0.06
43790,Marshall Islands,List of Presidents of the Marshall Islands,806625282,Stub,0.06
43791,Marshall Islands,Tony deBrum,807184661,Start,0.06
43792,Nauru,Template:NauruPres,637674341,Stub,0.01
43793,Nauru,Lagumot Harris,706802528,C,0.01
43794,Nauru,Vassal Gadoengin,714152895,Stub,0.01
43795,Nauru,Lawrence Stephen,714166280,Stub,0.01
43796,Nauru,Freddie Pitcher,714212271,C,0.01
43797,Nauru,Dantes Tsitsi,715788333,Stub,0.01
43798,Nauru,Shadlog Bernicke,715788447,Start,0.01
43799,Nauru,Rykers Solomon,715788501,Stub,0.01
43800,Nauru,Terangi Adam,715798348,Stub,0.01
43801,Nauru,Squire Jeremiah,723235171,Stub,0.01
43802,Nauru,Godfrey Thoma,723929973,Start,0.01
43803,Nauru,David Agir,732865003,Stub,0.01
43804,Nauru,Christine Dowiyogo,739017189,Stub,0.01
43805,Nauru,Raymond Gadabu,745786219,Stub,0.01
43806,Nauru,Riddell Akua,749510128,Start,0.01
43807,Nauru,Roland Kun,753740184,Start,0.01
43808,Nauru,Valdon Dowiyogo,753863337,Start,0.01
43809,Nauru,Bernard Dowiyogo,759112826,C,0.01
43810,Nauru,Milton Dube,761184763,Start,0.01
43811,Nauru,Hammer DeRoburt,765112319,C,0.01
43812,Nauru,Ranin Akua,767255629,Stub,0.01
43813,Nauru,President of Nauru,778763601,Start,0.01
43814,Nauru,Millicent Aroi,780325817,Stub,0.01
43815,Nauru,Lyn-Wannan Kam,783524054,Stub,0.01
43816,Nauru,Marlene Moses,783659435,Start,0.01
43817,Nauru,Greta Harris,787994495,Stub,0.01
43818,Nauru,Sprent Dabwido,788034834,C,0.01
43819,Nauru,Charmaine Scotty,790424748,Start,0.01
43820,Nauru,Itubwa Amram,791544207,Stub,0.01
43821,Nauru,Kenas Aroi,791544320,Stub,0.01
43822,Nauru,Kennan Adeang,791544988,C,0.01
43823,Nauru,Russell Kun,791545390,Start,0.01
43824,Nauru,Dominic Tabuna,791545522,Stub,0.01
43825,Nauru,Aloysius Amwano,791545579,Start,0.01
43826,Nauru,Landon Deireragea,791545612,Start,0.01
43827,Nauru,René Harris,791546922,C,0.01
43828,Nauru,Sean Oppenheimer,801480627,Start,0.01
43829,Nauru,Marcus Stephen,806741637,C,0.01
43830,Nauru,Timothy Detudamo,806741823,Start,0.01
43831,Nauru,Kinza Clodumar,806748203,C,0.01
43832,Nauru,Ruben Kun,806748753,C,0.01
43833,Nauru,Derog Gioura,806749148,C,0.01
43834,Nauru,Vinson Detenamo,806749474,Stub,0.01
43835,Nauru,Ruby Thoma,806749792,Start,0.01
43836,Nauru,Ludwig Scotty,806750485,C,0.01
43837,Nauru,David Adeang,806750951,C,0.01
43838,Nauru,Baron Waqa,806751106,Start,0.01
43839,Nauru,Kieren Keke,806751593,C,0.01
43840,Nauru,Mathew Batsiua,806751822,Stub,0.01
43841,Nauru,Remy Namaduk,806761376,Stub,0.01
43842,Nauru,Buraro Detudamo,806784947,Stub,0.01
43843,Nauru,Minister Assisting the President of Nauru,806830706,Stub,0.01
43844,Nauru,Cyril Buraman,806905547,Stub,0.01
